run_dir,method,scheme,tp,fp,fn,tn,tol_pred_match,tol_pred_total,tol_gt_match,tol_gt_total,valid_pixels,fault_pixels,stem,dice,iou,precision,recall,specificity,tolerant_precision,tolerant_recall,tolerant_f1
CRACKS39,log,primary,1467,1948,1862,60653,1467,3415,1922,3329,65930,3329,section_013,0.43505338078227307,0.27799886298980864,0.42957540263417404,0.4406728747358346,0.9688822862253049,0.42957540263417404,0.5773505557207049,0.4926193289860132
CRACKS39,log,primary,1117,1538,2193,65264,1117,2655,1717,3310,70112,3310,section_017,0.3745180217931693,0.23040429042856767,0.4207156308835378,0.33746223564852734,0.9769767372232903,0.4207156308835378,0.5187311178232062,0.46461023463286616
CRACKS39,log,primary,903,2083,2292,72683,903,2986,1579,3195,77961,3195,section_022,0.29218573046385343,0.17108753315617453,0.3024112525107086,0.2826291079803361,0.9721397426636477,0.3024112525107086,0.4942097026588601,0.3752212952422056
CRACKS39,log,primary,1390,3123,1796,73889,1390,4513,1796,3186,80198,3186,section_024,0.36108585530541487,0.2203201775238226,0.30799911367093286,0.4362837413671178,0.9594478782526152,0.30799911367093286,0.5637162586297435,0.3983504514090772
CRACKS39,log,primary,843,2144,1839,54167,843,2987,1243,2682,58993,2682,section_035,0.2974069500788545,0.17467882304149465,0.2822229661858647,0.31431767337690414,0.9619257338706537,0.2822229661858647,0.4634601043979737,0.3508168249428335
CRACKS39,log,primary,759,1788,2647,54472,759,2547,1442,3406,59666,3406,section_041,0.2549974802616244,0.14613015017299552,0.29799764428622694,0.22284204345207623,0.9682189832916872,0.29799764428622694,0.42337052260592084,0.34978925447013715
CRACKS39,log,primary,649,2409,2479,58984,649,3058,1057,3128,64521,3128,section_043,0.20982864532782117,0.1172114863642456,0.21223021582664411,0.20748081841365895,0.9607609988107829,0.21223021582664411,0.33791560102193763,0.2607159681529841
CRACKS39,log,primary,644,2574,1663,63107,644,3218,1008,2307,67988,2307,section_046,0.23312217194527943,0.13194017619313267,0.20012430080733337,0.27915041178899375,0.9608105844915636,0.20012430080733337,0.4369310793219032,0.2745146751919036
CRACKS39,log,primary,1143,2742,1504,67676,1143,3885,1660,2647,73065,2647,section_051,0.34996938150589413,0.212098719613635,0.2942084942077369,0.43180959576716355,0.9610610923342099,0.2942084942077369,0.6271250472209025,0.40051839105765646
CRACKS39,log,primary,775,2433,2695,59700,775,3208,1209,3470,65603,3470,section_067,0.2321054207843185,0.13128917499554246,0.24158354114637912,0.2233429394806244,0.9608420646031963,0.24158354114637912,0.348414985589774,0.2853272364805325
CRACKS39,log,primary,721,2875,1679,62767,721,3596,948,2400,68042,2400,section_068,0.24049366244122666,0.13668246445471718,0.20050055617296858,0.30041666666541494,0.956201822004059,0.20050055617296858,0.39499999999835417,0.2659870508509568
CRACKS39,log,primary,1196,2576,1187,61590,1196,3772,1667,2383,66549,2383,section_106,0.3886271324120412,0.24117765678515593,0.3170731707308667,0.5018883759945368,0.9598541283544307,0.3170731707308667,0.6995383969756629,0.4363610693426329
CRACKS39,log,primary,882,4148,1493,71115,882,5030,1345,2375,77638,2375,section_108,0.23821742066139337,0.13521385865378627,0.1753479125245023,0.37136842105106793,0.9448865976640654,0.1753479125245023,0.5663157894712998,0.2677825270599729
CRACKS39,log,primary,462,4034,1862,55066,462,4496,723,2324,61424,2324,section_116,0.13548387096754327,0.07266435986147741,0.10275800711720917,0.19879518072203617,0.9317428087984887,0.10275800711720917,0.31110154905201765,0.15448803316335702
CRACKS39,log,primary,781,5288,1583,67682,781,6069,1077,2364,75334,2364,section_124,0.18522471243900718,0.10206481965485878,0.1286867688249651,0.33037225042161433,0.9275318624090821,0.1286867688249651,0.4555837563432505,0.20068649026113836
CRACKS39,log,primary,523,4613,2220,76961,523,5136,720,2743,84317,2743,section_131,0.13275796420848743,0.07109842305591205,0.10183021806833756,0.1906671527517657,0.9434501189103215,0.10183021806833756,0.2624863288360828,0.14673524767828833
CRACKS39,log,primary,487,5583,2545,73601,487,6070,737,3032,82216,3032,section_133,0.10700944847274553,0.056529309344101525,0.08023064250398644,0.1606200527699188,0.9294933319861425,0.08023064250398644,0.24307387862716665,0.1206415102811061
CRACKS39,log,primary,513,4904,1297,71110,513,5417,722,1810,77824,1810,section_136,0.14196762141947977,0.07640750670229907,0.09470186450047129,0.283425414363075,0.9354855684477944,0.09470186450047129,0.3988950276221056,0.15306458648072838
CRACKS39,log,primary,479,2930,2018,80687,479,3409,671,2497,86114,2497,section_167,0.1622079241446627,0.08826239174481618,0.14051041361061745,0.19183019623471434,0.9649592786154771,0.14051041361061745,0.26872246695927626,0.1845321128823812
CRACKS39,log,primary,600,1646,1467,64901,600,2246,866,2067,68614,2067,section_168,0.2782286111748708,0.16159439806043202,0.26714158503888186,0.29027576197247085,0.975265601755004,0.26714158503888186,0.41896468311359963,0.3262552554501066
CRACKS39,log,primary,365,2337,2284,82313,365,2702,505,2649,87299,2649,section_178,0.1364230984860093,0.07320497392684877,0.13508512213125431,0.13778784446909104,0.9723922031894894,0.13508512213125431,0.19063797659422183,0.1581242083305185
CRACKS39,log,primary,539,2302,1508,71075,539,2841,731,2047,75424,2047,section_193,0.2205400981992215,0.12393653713468858,0.18972192889760747,0.26331216414136144,0.968627771644934,0.18972192889760747,0.3571079628707518,0.24779629395334007
CRACKS39,log,primary,513,2329,1075,68998,513,2842,699,1588,72915,1588,section_196,0.23160270880308895,0.13096757722713565,0.18050668543215867,0.3230478589400312,0.9673475682419046,0.18050668543215867,0.44017632241536414,0.256023660001065
CRACKS39,log,primary,860,2251,1506,63375,860,3111,1218,2366,67992,2366,section_197,0.3140405331380061,0.1862681394841103,0.2764384442292625,0.36348267117344263,0.9656995702921151,0.2764384442292625,0.5147928994061083,0.35971412800629976
CRACKS39,log,primary,49,3025,2019,68864,49,3074,210,2068,73957,2068,section_204,0.01905873201085364,0.009621048497919456,0.015940143135927325,0.023694390715552738,0.9579212396888317,0.015940143135927325,0.1015473887809403,0.027554920050897002
CRACKS39,log,primary,314,2902,1211,73896,314,3216,498,1525,78323,1525,section_213,0.13246150601111062,0.07092839394607878,0.09763681592009442,0.20590163934291214,0.9622125576185627,0.09763681592009442,0.32655737704703897,0.1503274787211601
CRACKS39,log,primary,0,3551,0,68515,0,3551,0,0,72066,0,section_223,0.0,0.0,0.0,0.0,0.950725723642085,0.0,0.0,0.0
CRACKS39,log,primary,0,2343,0,72161,0,2343,0,0,74504,0,section_231,0.0,0.0,0.0,0.0,0.9685520240522699,0.0,0.0,0.0
CRACKS39,log,primary,0,2595,0,71498,0,2595,0,0,74093,0,section_239,0.0,0.0,0.0,0.0,0.9649764485172736,0.0,0.0,0.0
CRACKS39,log,primary,0,2845,0,96310,0,2845,0,0,99155,0,section_250,0.0,0.0,0.0,0.0,0.9713075487871543,0.0,0.0,0.0
CRACKS39,log,primary,0,2392,0,81240,0,2392,0,0,83632,0,section_251,0.0,0.0,0.0,0.0,0.9713985077481142,0.0,0.0,0.0
CRACKS39,log,primary,0,3720,0,75162,0,3720,0,0,78882,0,section_256,0.0,0.0,0.0,0.0,0.9528409523083907,0.0,0.0,0.0
CRACKS39,log,primary,0,3896,0,72055,0,3896,0,0,75951,0,section_261,0.0,0.0,0.0,0.0,0.9487037695354967,0.0,0.0,0.0
CRACKS39,log,primary,0,2552,0,73351,0,2552,0,0,75903,0,section_262,0.0,0.0,0.0,0.0,0.9663781405213278,0.0,0.0,0.0
CRACKS39,log,primary,0,3395,0,75057,0,3395,0,0,78452,0,section_267,0.0,0.0,0.0,0.0,0.9567251312903486,0.0,0.0,0.0
CRACKS39,log,primary,0,4369,0,82869,0,4369,0,0,87238,0,section_277,0.0,0.0,0.0,0.0,0.9499186134481591,0.0,0.0,0.0
CRACKS39,log,primary,0,3333,0,105903,0,3333,0,0,109236,0,section_284,0.0,0.0,0.0,0.0,0.9694880808523775,0.0,0.0,0.0
CRACKS39,log,primary,0,3093,0,75980,0,3093,0,0,79073,0,section_287,0.0,0.0,0.0,0.0,0.9608842462027544,0.0,0.0,0.0
CRACKS39,log,primary,0,3532,0,88256,0,3532,0,0,91788,0,section_300,0.0,0.0,0.0,0.0,0.9615200244039568,0.0,0.0,0.0
CRACKS39,log,inclusive_uncertain,2322,2845,11008,66264,2323,5167,2994,13330,82439,13330,section_010,0.25106774071457477,0.14355486862433164,0.44939036191126497,0.17419354838696607,0.9588331476362039,0.4495838978121742,0.22460615153771596,0.29955739536797915
CRACKS39,log,inclusive_uncertain,1973,1948,9700,60653,1973,3921,2751,11673,74274,11673,section_013,0.25304604334984415,0.14484986418020346,0.5031879622532436,0.16902253062608666,0.9688822862253049,0.5031879622532436,0.23567206373662666,0.32100083841393623
CRACKS39,log,inclusive_uncertain,1797,1538,12956,65264,1797,3335,2721,14753,81555,14753,section_017,0.19869526758060663,0.11030630409421747,0.5388305847060305,0.12180573442681365,0.9769767372232903,0.5388305847060305,0.18443706364794654,0.2748092762036604
CRACKS39,log,inclusive_uncertain,1171,2083,12137,72683,1171,3254,1969,13308,88074,13308,section_022,0.1414080425068582,0.0760834253784185,0.35986478180590087,0.08799218515172227,0.9721397426636477,0.35986478180590087,0.14795611662146982,0.20969674442795702
CRACKS39,log,inclusive_uncertain,2181,3123,7545,73889,2181,5304,2767,9726,86738,9726,section_024,0.2902195608780504,0.16974083586258093,0.4111990950218492,0.224244293645667,0.9594478782526152,0.4111990950218492,0.2844951675917288,0.33630909454615227
CRACKS39,log,inclusive_uncertain,1571,2144,11154,54167,1571,3715,2178,12725,69036,12725,section_035,0.19111922141107596,0.10565606294969018,0.42288021534206494,0.12345776031424482,0.9619257338706537,0.42288021534206494,0.1711591355597869,0.2436869233493202
CRACKS39,log,inclusive_uncertain,2005,1788,12712,54472,2005,3793,3222,14717,70977,14717,section_041,0.21663965424083378,0.1214783398969273,0.5286053255983955,0.1362370048242602,0.9682189832916872,0.5286053255983955,0.21893048855050692,0.30962481915944823
CRACKS39,log,inclusive_uncertain,1249,2409,11728,58984,1249,3658,2102,12977,74370,12977,section_043,0.15016531409669362,0.08117769400748656,0.3414434116994493,0.09624720659621157,0.9607609988107829,0.3414434116994493,0.16197888572076596,0.2197225770434847
CRACKS39,log,inclusive_uncertain,1079,2574,9596,63107,1079,3653,1740,10675,76356,10675,section_046,0.15061418202111207,0.08144010868738663,0.29537366547961846,0.10107728337227065,0.9608105844915636,0.29537366547961846,0.16299765807947258,0.2100707972189134
CRACKS39,log,inclusive_uncertain,1709,2742,6965,67676,1709,4451,2323,8674,79092,8674,section_051,0.2604190476188492,0.14970217238949746,0.3839586609741992,0.1970255937281565,0.9610610923342099,0.3839586609741992,0.2678118515099518,0.31553645447745027
CRACKS39,log,inclusive_uncertain,1318,2433,11733,59700,1331,3751,2167,13051,75184,13051,section_067,0.1568860849897888,0.0851201239989117,0.3513729672078076,0.10098843000528619,0.9608420646031963,0.3548387096764734,0.16604091640474594,0.22622402739266367
CRACKS39,log,inclusive_uncertain,1408,2875,10283,62767,1408,4283,2102,11691,77333,11691,section_068,0.17628646550633761,0.0966634628586457,0.3287415363055598,0.12043452228199432,0.956201822004059,0.3287415363055598,0.17979642459996595,0.23245679271497366
CRACKS39,log,inclusive_uncertain,1538,2576,11663,61590,1538,4114,2367,13201,77367,13201,section_106,0.17764943690431553,0.09748367877283547,0.3738454059300587,0.11650632527829974,0.9598541283544307,0.3738454059300587,0.17930459813636898,0.24236535685007513
CRACKS39,log,inclusive_uncertain,1301,4148,8521,71115,1301,5449,2020,9822,85085,9822,section_108,0.17038831772629795,0.0931281317107422,0.23875940539504725,0.13245774791271384,0.9448865976640654,0.23875940539504725,0.2056607615554819,0.22097755092494564
CRACKS39,log,inclusive_uncertain,1124,4034,11203,55066,1124,5158,1703,12327,71427,12327,section_116,0.12856734343715837,0.06869995721528714,0.21791392012365662,0.09118195830283833,0.9317428087984887,0.21791392012365662,0.13815202401221857,0.16909928498264615
CRACKS39,log,inclusive_uncertain,1077,5288,9503,67682,1077,6365,1534,10580,83550,10580,section_124,0.12711714370013152,0.06787244769342836,0.16920659858575143,0.10179584120973365,0.9275318624090821,0.16920659858575143,0.14499054820402174,0.15616536915450846
CRACKS39,log,inclusive_uncertain,631,4613,9961,76961,631,5244,1050,10592,92166,10592,section_131,0.07969184137403404,0.04149950674117626,0.1203279938975585,0.05957326283982291,0.9434501189103215,0.1203279938975585,0.09913141993948345,0.1087060622412983
CRACKS39,log,inclusive_uncertain,616,5583,9252,73601,616,6199,1015,9868,89052,9868,section_133,0.07667890707656894,0.03986796971067253,0.09937086626859272,0.06242399675713171,0.9294933319861425,0.09937086626859272,0.10285772192936475,0.10108422865622411
CRACKS39,log,inclusive_uncertain,993,4904,10178,71110,993,5897,1624,11171,87185,11171,section_136,0.11635809702360185,0.06177293934677339,0.16839070713893778,0.088890878166602,0.9354855684477944,0.16839070713893778,0.145376421090193,0.156039529740867
CRACKS39,log,inclusive_uncertain,916,2930,11740,80687,916,3846,1401,12656,96273,12656,section_167,0.11101684644278813,0.05877069164631158,0.23816952678045197,0.07237673830588465,0.9649592786154771,0.23816952678045197,0.11069848293290874,0.15114601399753985
CRACKS39,log,inclusive_uncertain,962,1646,10003,64901,962,2608,1484,10965,77512,10965,section_168,0.14175200766216625,0.07628261041941457,0.3688650306734323,0.08773369813033494,0.975265601755004,0.3688650306734323,0.1353397172821383,0.1980230776442162
CRACKS39,log,inclusive_uncertain,1620,2337,12273,82313,1620,3957,2285,13893,98543,13893,section_178,0.1815126050419151,0.09981515711638951,0.4094010614091246,0.11660548477642221,0.9723922031894894,0.4094010614091246,0.16447131649020047,0.23466796089954656
CRACKS39,log,inclusive_uncertain,778,2302,12007,71075,778,3080,1297,12785,86162,12785,section_193,0.09807752915216005,0.05156757473317984,0.2525974025965825,0.060852561595572265,0.968627771644934,0.2525974025965825,0.10144700821266996,0.14475726360631255
CRACKS39,log,inclusive_uncertain,1271,2329,11979,68998,1271,3600,2013,13250,84577,13250,section_196,0.15086053412453954,0.0815841838371644,0.35305555555457485,0.09592452830181439,0.9673475682419046,0.35305555555457485,0.1519245283017721,0.21243529950789453
CRACKS39,log,inclusive_uncertain,1704,2251,8496,63375,1704,3955,2423,10200,75826,10200,section_197,0.24076298127853,0.13685647739126428,0.43084702907602823,0.16705882352924797,0.9656995702921151,0.43084702907602823,0.23754901960761024,0.3062474352689279
CRACKS39,log,inclusive_uncertain,784,3025,12704,68864,785,3809,1235,13488,85377,13488,section_204,0.09065155807360198,0.04747774480709291,0.20582830139090094,0.058125741399719655,0.9579212396888317,0.20609083748961385,0.09156287069981349,0.12679343513840277
CRACKS39,log,inclusive_uncertain,802,2902,12675,73896,802,3704,1493,13477,90275,13477,section_213,0.09335894301839627,0.048965138286800804,0.21652267818516058,0.059508792757988045,0.9622125576185627,0.21652267818516058,0.11078133115670342,0.14657119434829116
CRACKS39,log,inclusive_uncertain,1125,3551,12585,68515,1125,4676,1822,13710,85776,13710,section_223,0.12237572065695508,0.0651758299055297,0.2405902480747635,0.08205689277893358,0.950725723642085,0.2405902480747635,0.13289569657174843,0.1712161231686845
CRACKS39,log,inclusive_uncertain,950,2343,11957,72161,950,3293,1658,12907,87411,12907,section_231,0.11728395061721154,0.06229508196717226,0.2884907379280641,0.07360347098467994,0.9685520240522699,0.2884907379280641,0.12845742620273615,0.17776203363798174
CRACKS39,log,inclusive_uncertain,475,2595,9488,71498,475,3070,930,9963,84056,9963,section_239,0.07289188981809798,0.03782449434620336,0.15472312703532665,0.047676402689904966,0.9649764485172736,0.15472312703532665,0.09334537789812973,0.11644112729555466
CRACKS39,log,inclusive_uncertain,987,2845,10845,96310,987,3832,1557,11832,110987,11832,section_250,0.12602145045957225,0.06724807521968573,0.25756784968617547,0.08341784989850962,0.9713075487871543,0.25756784968617547,0.13159229208913828,0.17419020706027236
CRACKS39,log,inclusive_uncertain,1148,2392,9672,81240,1148,3540,1899,10820,94452,10820,section_251,0.1598885793870753,0.08689070541925001,0.3242937853098184,0.10609981515701838,0.9713985077481142,0.3242937853098184,0.17550831792959748,0.22775516656322795
CRACKS39,log,inclusive_uncertain,1406,3720,15608,75162,1406,5126,2157,17014,95896,17014,section_256,0.12700993676597697,0.0678113243946813,0.27428794381530575,0.08263782767128092,0.9528409523083907,0.27428794381530575,0.12677794757251276,0.17340622795635813
CRACKS39,log,inclusive_uncertain,766,3896,12163,72055,766,4662,1440,12929,88880,12929,section_261,0.08708998919897272,0.04552748885584218,0.16430716430681186,0.05924665480697714,0.9487037695354967,0.16430716430681186,0.11137752339692832,0.13276126813923347
CRACKS39,log,inclusive_uncertain,1052,2552,10129,73351,1052,3604,2045,11181,87084,11181,section_262,0.14230639161302513,0.07660380106307682,0.29189789123115456,0.09408818531428843,0.9663781405213278,0.29189789123115456,0.1828995617563877,0.22488745431730617
CRACKS39,log,inclusive_uncertain,852,3395,9183,75057,852,4247,1548,10035,88487,10035,section_267,0.11931102086534147,0.06344005956808381,0.2006121968443593,0.08490284005970612,0.9567251312903486,0.2006121968443593,0.15426008968594493,0.1744089678449309
CRACKS39,log,inclusive_uncertain,1163,4369,9314,82869,1163,5532,1831,10477,97715,10477,section_277,0.14529327253410876,0.0783375993533084,0.21023138105529604,0.11100505869990358,0.9499186134481591,0.21023138105529604,0.17476376825410445,0.19086384579168902
CRACKS39,log,inclusive_uncertain,947,3333,9983,105903,947,4280,1701,10930,120166,10930,section_284,0.12452333990787341,0.06639556895459132,0.2212616822424737,0.08664226898436721,0.9694880808523775,0.2212616822424737,0.15562671546188872,0.18272904213057714
CRACKS39,log,inclusive_uncertain,1401,3093,13663,75980,1401,4494,2170,15064,94137,15064,section_287,0.14326618263618812,0.07716032384200189,0.3117489986641928,0.09300318640461165,0.9608842462027544,0.3117489986641928,0.1440520446095698,0.19705123689387524
CRACKS39,log,inclusive_uncertain,1597,3532,8585,88256,1597,5129,2506,10182,101970,10182,section_300,0.2086081901899232,0.11645034271538832,0.31136673815497884,0.15684541347460532,0.9615200244039568,0.31136673815497884,0.24612060498895488,0.2749255908173233
CRACKS39,canny,primary,1154,5587,2809,63522,1154,6741,1827,3963,73072,3963,section_010,0.21562032884882695,0.12083769633495199,0.17119121791993594,0.29119354024655264,0.9191566944969658,0.17119121791993594,0.46101438304198583,0.24967071580235917
CRACKS39,canny,primary,1424,3511,1905,59090,1424,4935,1822,3329,65930,3329,section_013,0.3446272991283342,0.2081871345026196,0.2885511651463251,0.4277560829064952,0.9439146339513835,0.2885511651463251,0.5473115049547993,0.3778787502119119
CRACKS39,canny,primary,1718,3003,1592,63799,1718,4721,2316,3310,70112,3310,section_017,0.42784211181617754,0.2721368604462662,0.36390595212801546,0.5190332326268308,0.9550462560999738,0.36390595212801546,0.6996978851942608,0.4787952314287261
CRACKS39,canny,primary,1379,3917,1816,70849,1379,5296,1863,3195,77961,3195,section_022,0.324814509480244,0.19389763779500296,0.2603851963741307,0.4316118935823737,0.9476098761467849,0.2603851963741307,0.5830985915474708,0.3600074871377179
CRACKS39,canny,primary,922,6207,2264,70805,922,7129,1264,3186,80198,3186,section_024,0.17876878332508117,0.0981582029169614,0.12933090194960117,0.2893910860003472,0.9194021710901004,0.12933090194960117,0.3967357187683718,0.1950710626671339
CRACKS39,canny,primary,914,3667,1768,52644,914,4581,1273,2682,58993,2682,section_035,0.25168663086844045,0.14395967868933066,0.19951975551146142,0.34079045488314397,0.9348795084440101,0.19951975551146142,0.47464578672455393,0.2809434893483694
CRACKS39,canny,primary,1229,3268,2177,52992,1229,4497,1732,3406,59666,3406,section_041,0.3110211312156004,0.18414743781812384,0.2732933066482693,0.36083382266482433,0.9419125488800317,0.2732933066482693,0.5085143863754888,0.3555185695747736
CRACKS39,canny,primary,1162,4940,1966,56453,1162,6102,1515,3128,64521,3128,section_043,0.25178764897047473,0.14402578086248882,0.1904293674202058,0.3714833759578917,0.9195348003842589,0.1904293674202058,0.484335038361623,0.27337427053790037
CRACKS39,canny,primary,1032,5272,1275,60409,1032,6304,1308,2307,67988,2307,section_046,0.23969341539862998,0.13616572107120178,0.1637055837560855,0.447334200258139,0.9197332561926708,0.1637055837560855,0.5669700910248506,0.25405572309770047
CRACKS39,canny,primary,971,5732,1676,64686,971,6703,1544,2647,73065,2647,section_051,0.20770053475913614,0.11588495047127832,0.1448605102190887,0.3668303740069255,0.9186003578629159,0.1448605102190887,0.5833018511500442,0.23208396119249458
CRACKS39,canny,primary,423,2513,3047,59620,423,2936,834,3470,65603,3470,section_067,0.13206369029014664,0.07070031756632007,0.1440735694817981,0.12190201729071498,0.9595545040476141,0.1440735694817981,0.24034582132495577,0.18015469726892347
CRACKS39,canny,primary,609,3278,1791,62364,609,3887,903,2400,68042,2400,section_068,0.19373310004740937,0.10725607608293897,0.15667609981950945,0.2537499999989427,0.9500624600102145,0.15667609981950945,0.3762499999984323,0.22122910276241897
CRACKS39,canny,primary,860,3581,1523,60585,860,4441,1192,2383,66549,2383,section_106,0.2520515826491031,0.14419852447997283,0.19365007881064253,0.36088963491245957,0.9441916279648188,0.19365007881064253,0.5002098195530835,0.2792081508405419
CRACKS39,canny,primary,855,5236,1520,70027,855,6091,1265,2375,77638,2375,section_108,0.20198440822088118,0.11233740638534709,0.14037103923798988,0.3599999999984842,0.9304306232809043,0.14037103923798988,0.5326315789451258,0.22218649715928254
CRACKS39,canny,primary,347,4396,1977,54704,347,4743,569,2324,61424,2324,section_116,0.0982029149567027,0.051636904761827924,0.07316044697433448,0.14931153184100984,0.9256175972925677,0.07316044697433448,0.24483648881133893,0.11265735218184726
CRACKS39,canny,primary,394,5640,1970,67330,394,6034,696,2364,75334,2364,section_124,0.09383186472958581,0.049225387306285326,0.06529665230350465,0.16666666666596167,0.9227079621761104,0.06529665230350465,0.29441624365357694,0.10688743593005942
CRACKS39,canny,primary,570,4302,2173,77272,570,4872,716,2743,84317,2743,section_131,0.14970453053164845,0.08090844570605975,0.11699507389138548,0.20780167699523222,0.9472626081838641,0.11699507389138548,0.26102807145366014,0.16157210517737702
CRACKS39,canny,primary,496,5298,2536,73886,496,5794,713,3032,82216,3032,section_133,0.11239519601165601,0.05954381752693932,0.08560579910237211,0.16358839050077972,0.9330925439481546,0.08560579910237211,0.23515831134487086,0.12551849708236354
CRACKS39,canny,primary,356,5478,1454,70536,356,5834,658,1810,77824,1810,section_136,0.09314495028768557,0.048847420417057016,0.06102159753160607,0.19668508287184153,0.9279343278868462,0.06102159753160607,0.3635359116002015,0.10450193948427489
CRACKS39,canny,primary,84,2555,2413,81062,84,2639,363,2497,86114,2497,section_167,0.03271028037376809,0.01662707838476519,0.03183023872666984,0.03364036844199583,0.9694440125810577,0.03183023872666984,0.14537444933862487,0.05222551634044798
CRACKS39,canny,primary,619,1441,1448,65106,619,2060,779,2067,68614,2067,section_168,0.2999757693232373,0.1764538198398619,0.30048543689174523,0.29946782776826575,0.9783461313055467,0.30048543689174523,0.37687469762759135,0.33437266448687064
CRACKS39,canny,primary,251,3009,2398,81641,251,3260,494,2649,87299,2649,section_178,0.08495515315605863,0.04436196535870562,0.07699386503043867,0.09475273688148451,0.9644536326047296,0.07699386503043867,0.18648546621296155,0.10898946951954888
CRACKS39,canny,primary,336,2236,1711,71141,336,2572,506,2047,75424,2047,section_193,0.14548603593819986,0.0784496848001904,0.130637636080363,0.16414264777643311,0.9695272360547625,0.130637636080363,0.2471910112347475,0.1709370040774321
CRACKS39,canny,primary,304,1536,1284,69791,304,1840,442,1588,72915,1588,section_196,0.17736289381511855,0.0973111395643492,0.16521739130344992,0.19143576826075923,0.9784653777670478,0.16521739130344992,0.2783375314843934,0.2073529001905565
CRACKS39,canny,primary,347,363,2019,65263,347,710,764,2366,67992,2366,section_197,0.2256176853048582,0.12715280322415848,0.48873239435931365,0.14666103127579602,0.994468655715571,0.48873239435931365,0.32290786136803507,0.3888804903054414
CRACKS39,canny,primary,37,2644,2031,69245,37,2681,67,2068,73957,2068,section_204,0.01558222783740665,0.00785229202035685,0.013800820589280862,0.01789168278521329,0.9632210769379234,0.013800820589280862,0.032398452611061904,0.01935637095998347
CRACKS39,canny,primary,361,1866,1164,74932,361,2227,482,1525,78323,1525,section_213,0.1924307036242206,0.10645827189588188,0.1621014818133718,0.23672131147385758,0.9757024922522753,0.1621014818133718,0.31606557376841926,0.21429622216125038
CRACKS39,canny,primary,0,2604,0,69462,0,2604,0,0,72066,0,section_223,0.0,0.0,0.0,0.0,0.9638664557487632,0.0,0.0,0.0
CRACKS39,canny,primary,0,2795,0,71709,0,2795,0,0,74504,0,section_231,0.0,0.0,0.0,0.0,0.9624852356919142,0.0,0.0,0.0
CRACKS39,canny,primary,0,2601,0,71492,0,2601,0,0,74093,0,section_239,0.0,0.0,0.0,0.0,0.9648954692074873,0.0,0.0,0.0
CRACKS39,canny,primary,0,3490,0,95665,0,3490,0,0,99155,0,section_250,0.0,0.0,0.0,0.0,0.9648025818162509,0.0,0.0,0.0
CRACKS39,canny,primary,0,3974,0,79658,0,3974,0,0,83632,0,section_251,0.0,0.0,0.0,0.0,0.9524823034244126,0.0,0.0,0.0
CRACKS39,canny,primary,0,3241,0,75641,0,3241,0,0,78882,0,section_256,0.0,0.0,0.0,0.0,0.958913313556837,0.0,0.0,0.0
CRACKS39,canny,primary,0,2622,0,73329,0,2622,0,0,75951,0,section_261,0.0,0.0,0.0,0.0,0.965477742228415,0.0,0.0,0.0
CRACKS39,canny,primary,0,2307,0,73596,0,2307,0,0,75903,0,section_262,0.0,0.0,0.0,0.0,0.9696059444289462,0.0,0.0,0.0
CRACKS39,canny,primary,0,1310,0,77142,0,1310,0,0,78452,0,section_267,0.0,0.0,0.0,0.0,0.9833018916023832,0.0,0.0,0.0
CRACKS39,canny,primary,0,5572,0,81666,0,5572,0,0,87238,0,section_277,0.0,0.0,0.0,0.0,0.9361287512321539,0.0,0.0,0.0
CRACKS39,canny,primary,0,4227,0,105009,0,4227,0,0,109236,0,section_284,0.0,0.0,0.0,0.0,0.961303965725497,0.0,0.0,0.0
CRACKS39,canny,primary,0,2097,0,76976,0,2097,0,0,79073,0,section_287,0.0,0.0,0.0,0.0,0.9734802018386841,0.0,0.0,0.0
CRACKS39,canny,primary,0,4584,0,87204,0,4584,0,0,91788,0,section_300,0.0,0.0,0.0,0.0,0.9500588312196638,0.0,0.0,0.0
CRACKS39,canny,inclusive_uncertain,1687,5587,11643,63522,1688,7274,2580,13330,82439,13330,section_010,0.1637546107551137,0.08917904530311932,0.23192191366478979,0.126556639159695,0.9191566944969658,0.23205938960649977,0.19354838709662897,0.21106155466227552
CRACKS39,canny,inclusive_uncertain,2300,3511,9373,59090,2300,5811,3038,11673,74274,11673,section_013,0.2630976893157955,0.15147523709157568,0.39580106694132544,0.1970358947997969,0.9439146339513835,0.39580106694132544,0.2602587166964274,0.31402832104082284
CRACKS39,canny,inclusive_uncertain,2715,3003,12038,63799,2728,5718,3490,14753,81555,14753,section_017,0.2652532851349395,0.15290605992332004,0.47481636935908567,0.18403036670495218,0.9550462560999738,0.4770898915696448,0.23656205517505824,0.3162924565295772
CRACKS39,canny,inclusive_uncertain,1855,3917,11453,70849,1855,5772,2592,13308,88074,13308,section_022,0.19444444444434253,0.10769230769224516,0.32137907137851457,0.13938984069722016,0.9476098761467849,0.32137907137851457,0.19477006311978148,0.24254625890589526
CRACKS39,canny,inclusive_uncertain,1540,6207,8186,70805,1540,7747,2120,9726,86738,9726,section_024,0.17627196245626034,0.09665474173093788,0.1987866270811943,0.15833847419272223,0.9194021710901004,0.1987866270811943,0.21797244499257867,0.2079379142554392
CRACKS39,canny,inclusive_uncertain,1376,3667,11349,52644,1376,5043,1967,12725,69036,12725,section_035,0.15488518685268185,0.08394338701800637,0.27285346024137846,0.10813359528478732,0.9348795084440101,0.27285346024137846,0.154577603143297,0.19735127612263728
